Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8508,CA-2017-130400,2017-03-08,12/03/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352
8512,CA-2017-103359,2017-12-22,26/12/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
8513,CA-2017-144645,2017-02-02,08/02/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784
8514,CA-2018-141614,2018-06-05,09/06/2018,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736
8517,CA-2017-132899,2017-04-07,11/04/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64
8518,CA-2018-149720,2018-06-04,07/06/2018,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336
8519,CA-2018-118003,2018-12-04,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
8520,CA-2018-118003,2018-12-04,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22
8521,CA-2018-118003,2018-12-04,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94
8522,CA-2017-141887,2017-01-11,15/01/2017,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992
8523,US-2017-160206,2017-04-01,07/04/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99
8524,CA-2018-133074,2018-09-21,25/09/2018,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86
8525,CA-2018-161172,2018-03-16,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376
8526,CA-2018-161172,2018-03-16,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264
8527,CA-2018-161172,2018-03-16,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193
8528,CA-2018-161172,2018-03-16,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984
8529,CA-2018-161172,2018-03-16,16/03/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
8530,CA-2018-137624,2018-11-10,17/11/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008.0,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424
8531,CA-2017-156748,2017-11-30,06/12/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
8532,CA-2017-156748,2017-11-30,06/12/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
8533,CA-2017-156748,2017-11-30,06/12/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86
8534,CA-2017-156748,2017-11-30,06/12/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97
8540,CA-2018-147354,2018-03-09,13/03/2018,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
8541,CA-2018-147354,2018-03-09,13/03/2018,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84
8545,CA-2017-119074,2017-03-27,31/03/2017,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24
8546,CA-2017-119074,2017-03-27,31/03/2017,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
8547,CA-2017-119074,2017-03-27,31/03/2017,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54
8554,US-2018-102904,2018-11-13,20/11/2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92
8555,CA-2017-102092,2017-12-09,11/12/2017,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86
8558,CA-2017-132829,2017-12-23,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576
8559,CA-2017-132829,2017-12-23,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36
8560,CA-2017-132829,2017-12-23,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88
8561,CA-2017-132829,2017-12-23,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88
8562,CA-2017-132829,2017-12-23,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328
8563,CA-2017-123540,2017-04-02,06/04/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9
8564,US-2018-108315,2018-04-30,04/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842
8565,US-2018-108315,2018-04-30,04/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704
8566,CA-2017-134110,2017-11-17,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176
8567,CA-2017-134110,2017-11-17,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
8568,US-2017-136581,2017-11-10,12/11/2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104
8569,CA-2017-162390,2017-12-06,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744
8570,CA-2017-162390,2017-12-06,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352
8571,CA-2017-162390,2017-12-06,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
8572,CA-2017-162222,2017-04-03,03/04/2017,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272
8576,CA-2018-101273,2018-08-27,30/08/2018,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336
8577,CA-2018-106747,2018-07-03,04/07/2018,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3
8578,CA-2018-146164,2018-12-22,26/12/2018,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
8579,CA-2018-146164,2018-12-22,26/12/2018,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16
8580,CA-2017-111605,2017-12-27,02/01/2018,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61
8586,US-2018-132927,2018-12-09,15/12/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
8587,CA-2018-162015,2018-07-11,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45
8588,CA-2018-162015,2018-07-11,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1
8590,CA-2018-145338,2018-01-29,01/02/2018,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768
8591,CA-2018-126676,2018-09-29,01/10/2018,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550.0,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98
8592,CA-2018-101700,2018-04-23,26/04/2018,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634.0,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.688
8593,CA-2018-101700,2018-04-23,26/04/2018,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634.0,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664
8594,CA-2018-159667,2018-11-09,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976
8595,CA-2018-159667,2018-11-09,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168
8598,US-2017-117387,2017-10-27,31/10/2017,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136
8604,US-2017-116365,2017-01-03,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08
8605,US-2017-116365,2017-01-03,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
8606,US-2017-116365,2017-01-03,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96
8607,CA-2018-162936,2018-08-18,22/08/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740.0,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18
8612,CA-2018-123624,2018-11-13,17/11/2018,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030.0,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95
8613,CA-2017-146437,2017-01-28,01/02/2017,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68
8614,CA-2017-138233,2017-11-09,14/11/2017,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97
8615,CA-2017-165918,2017-09-10,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38
8616,CA-2017-165918,2017-09-10,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256
8617,CA-2017-165918,2017-09-10,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98
8618,CA-2017-165918,2017-09-10,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624
8619,CA-2018-117513,2018-03-03,08/03/2018,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
8620,CA-2018-132437,2018-09-08,13/09/2018,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12
8621,US-2018-119319,2018-11-06,09/11/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56
8622,CA-2018-104318,2018-05-13,18/05/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768
8623,US-2017-114230,2017-11-27,01/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808
8632,CA-2017-107783,2017-07-28,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45
8633,CA-2017-107783,2017-07-28,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764
8634,CA-2017-107783,2017-07-28,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48
8635,CA-2018-159793,2018-08-25,29/08/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98
8638,CA-2018-151281,2018-04-27,02/05/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58
8639,CA-2018-118346,2018-07-23,24/07/2018,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142.0,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95
8641,US-2018-148551,2018-01-12,16/01/2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98
8642,CA-2018-147767,2018-12-02,02/12/2018,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86
8647,CA-2017-113341,2017-11-25,29/11/2017,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032.0,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352
8649,CA-2017-164574,2017-07-29,03/08/2017,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76
8650,CA-2017-164574,2017-07-29,03/08/2017,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396
